date,cases,deaths,country
12/31/2019,0,0,Afghanistan
1/1/2020,0,0,Afghanistan
1/2/2020,0,0,Afghanistan
1/3/2020,0,0,Afghanistan
1/4/2020,0,0,Afghanistan
1/5/2020,0,0,Afghanistan
1/6/2020,0,0,Afghanistan
1/7/2020,0,0,Afghanistan
1/8/2020,0,0,Afghanistan
1/9/2020,0,0,Afghanistan
1/10/2020,0,0,Afghanistan
1/11/2020,0,0,Afghanistan
1/12/2020,0,0,Afghanistan
1/13/2020,0,0,Afghanistan
1/14/2020,0,0,Afghanistan
1/15/2020,0,0,Afghanistan
1/16/2020,0,0,Afghanistan
1/17/2020,0,0,Afghanistan
1/18/2020,0,0,Afghanistan
1/19/2020,0,0,Afghanistan
1/20/2020,0,0,Afghanistan
1/21/2020,0,0,Afghanistan
1/22/2020,0,0,Afghanistan
1/23/2020,0,0,Afghanistan
1/24/2020,0,0,Afghanistan
1/25/2020,0,0,Afghanistan
1/26/2020,0,0,Afghanistan
1/27/2020,0,0,Afghanistan
1/28/2020,0,0,Afghanistan
1/29/2020,0,0,Afghanistan
1/30/2020,0,0,Afghanistan
1/31/2020,0,0,Afghanistan
2/1/2020,0,0,Afghanistan
2/2/2020,0,0,Afghanistan
2/3/2020,0,0,Afghanistan
2/4/2020,0,0,Afghanistan
2/5/2020,0,0,Afghanistan
2/6/2020,0,0,Afghanistan
2/7/2020,0,0,Afghanistan
2/8/2020,0,0,Afghanistan
2/9/2020,0,0,Afghanistan
2/10/2020,0,0,Afghanistan
2/11/2020,0,0,Afghanistan
2/12/2020,0,0,Afghanistan
2/13/2020,0,0,Afghanistan
2/14/2020,0,0,Afghanistan
2/15/2020,0,0,Afghanistan
2/16/2020,0,0,Afghanistan
2/17/2020,0,0,Afghanistan
2/18/2020,0,0,Afghanistan
2/19/2020,0,0,Afghanistan
2/20/2020,0,0,Afghanistan
2/21/2020,0,0,Afghanistan
2/22/2020,0,0,Afghanistan
2/23/2020,0,0,Afghanistan
2/24/2020,0,0,Afghanistan
2/25/2020,1,0,Afghanistan
2/26/2020,0,0,Afghanistan
2/27/2020,0,0,Afghanistan
2/28/2020,0,0,Afghanistan
2/29/2020,0,0,Afghanistan
3/1/2020,0,0,Afghanistan
3/2/2020,0,0,Afghanistan
3/8/2020,3,0,Afghanistan
3/11/2020,3,0,Afghanistan
3/15/2020,3,0,Afghanistan
3/16/2020,6,0,Afghanistan
3/17/2020,5,0,Afghanistan
3/18/2020,1,0,Afghanistan
3/19/2020,0,0,Afghanistan
3/20/2020,0,0,Afghanistan
3/21/2020,2,0,Afghanistan
3/22/2020,0,0,Afghanistan
3/23/2020,10,0,Afghanistan
3/24/2020,6,1,Afghanistan
3/25/2020,2,0,Afghanistan
3/26/2020,33,0,Afghanistan
3/27/2020,0,0,Afghanistan
3/28/2020,16,1,Afghanistan
3/29/2020,15,1,Afghanistan
3/30/2020,8,1,Afghanistan
3/31/2020,27,0,Afghanistan
4/1/2020,25,0,Afghanistan
4/2/2020,26,0,Afghanistan
4/3/2020,43,0,Afghanistan
4/4/2020,0,0,Afghanistan
4/5/2020,35,1,Afghanistan
4/6/2020,29,2,Afghanistan
4/7/2020,38,0,Afghanistan
4/8/2020,30,4,Afghanistan
3/9/2020,2,0,Albania
3/10/2020,4,0,Albania
3/11/2020,4,0,Albania
3/12/2020,1,1,Albania
3/13/2020,12,0,Albania
3/14/2020,10,0,Albania
3/15/2020,5,0,Albania
3/16/2020,4,0,Albania
3/17/2020,9,0,Albania
3/18/2020,4,0,Albania
3/19/2020,4,1,Albania
3/20/2020,11,0,Albania
3/21/2020,0,0,Albania
3/22/2020,6,0,Albania
3/23/2020,13,0,Albania
3/24/2020,11,2,Albania
3/25/2020,23,1,Albania
3/26/2020,23,0,Albania
3/27/2020,28,1,Albania
3/28/2020,12,3,Albania
3/29/2020,11,1,Albania
3/30/2020,15,0,Albania
3/31/2020,11,2,Albania
4/1/2020,20,3,Albania
4/2/2020,16,0,Albania
4/3/2020,18,1,Albania
4/4/2020,27,1,Albania
4/5/2020,29,2,Albania
4/6/2020,28,2,Albania
4/7/2020,16,1,Albania
4/8/2020,6,0,Albania
12/31/2019,0,0,Algeria
1/1/2020,0,0,Algeria
1/2/2020,0,0,Algeria
1/3/2020,0,0,Algeria
1/4/2020,0,0,Algeria
1/5/2020,0,0,Algeria
1/6/2020,0,0,Algeria
1/7/2020,0,0,Algeria
1/8/2020,0,0,Algeria
1/9/2020,0,0,Algeria
1/10/2020,0,0,Algeria
1/11/2020,0,0,Algeria
1/12/2020,0,0,Algeria
1/13/2020,0,0,Algeria
1/14/2020,0,0,Algeria
1/15/2020,0,0,Algeria
1/16/2020,0,0,Algeria
1/17/2020,0,0,Algeria
1/18/2020,0,0,Algeria
1/19/2020,0,0,Algeria
1/20/2020,0,0,Algeria
1/21/2020,0,0,Algeria
1/22/2020,0,0,Algeria
1/23/2020,0,0,Algeria
1/24/2020,0,0,Algeria
1/25/2020,0,0,Algeria
1/26/2020,0,0,Algeria
1/27/2020,0,0,Algeria
1/28/2020,0,0,Algeria
1/29/2020,0,0,Algeria
1/30/2020,0,0,Algeria
1/31/2020,0,0,Algeria
2/1/2020,0,0,Algeria
2/2/2020,0,0,Algeria
2/3/2020,0,0,Algeria
2/4/2020,0,0,Algeria
2/5/2020,0,0,Algeria
2/6/2020,0,0,Algeria
2/7/2020,0,0,Algeria
2/8/2020,0,0,Algeria
2/9/2020,0,0,Algeria
2/10/2020,0,0,Algeria
2/11/2020,0,0,Algeria
2/12/2020,0,0,Algeria
2/13/2020,0,0,Algeria
2/14/2020,0,0,Algeria
2/15/2020,0,0,Algeria
2/16/2020,0,0,Algeria
2/17/2020,0,0,Algeria
2/18/2020,0,0,Algeria
2/19/2020,0,0,Algeria
2/20/2020,0,0,Algeria
2/21/2020,0,0,Algeria
2/22/2020,0,0,Algeria
2/23/2020,0,0,Algeria
2/24/2020,0,0,Algeria
2/25/2020,0,0,Algeria
2/26/2020,1,0,Algeria
2/27/2020,0,0,Algeria
2/28/2020,0,0,Algeria
2/29/2020,0,0,Algeria
3/1/2020,0,0,Algeria
3/2/2020,2,0,Algeria
3/4/2020,2,0,Algeria
3/5/2020,7,0,Algeria
3/6/2020,5,0,Algeria
3/9/2020,3,0,Algeria
3/12/2020,0,0,Algeria
3/13/2020,4,1,Algeria
3/14/2020,2,1,Algeria
3/15/2020,11,0,Algeria
3/16/2020,11,2,Algeria
3/17/2020,12,0,Algeria
3/18/2020,0,1,Algeria
3/19/2020,13,1,Algeria
3/20/2020,9,1,Algeria
3/21/2020,12,3,Algeria
3/22/2020,0,0,Algeria
3/23/2020,8,5,Algeria
3/24/2020,87,2,Algeria
3/25/2020,42,0,Algeria
3/26/2020,33,0,Algeria
3/27/2020,41,4,Algeria
3/28/2020,0,0,Algeria
3/29/2020,104,5,Algeria
3/30/2020,45,3,Algeria
3/31/2020,57,2,Algeria
4/1/2020,73,4,Algeria
4/2/2020,263,23,Algeria
4/3/2020,0,0,Algeria
4/4/2020,139,25,Algeria
4/5/2020,314,47,Algeria
4/6/2020,20,22,Algeria
4/7/2020,103,21,Algeria
4/8/2020,45,21,Algeria
3/3/2020,1,0,Andorra
3/14/2020,1,0,Andorra
3/16/2020,3,0,Andorra
3/17/2020,9,0,Andorra
3/18/2020,0,0,Andorra
3/19/2020,39,0,Andorra
3/20/2020,22,0,Andorra
3/21/2020,0,0,Andorra
3/22/2020,13,0,Andorra
3/23/2020,25,0,Andorra
3/24/2020,20,0,Andorra
3/25/2020,31,0,Andorra
3/26/2020,24,0,Andorra
3/27/2020,36,3,Andorra
3/28/2020,43,0,Andorra
3/29/2020,41,1,Andorra
3/30/2020,26,2,Andorra
3/31/2020,36,2,Andorra
4/1/2020,6,4,Andorra
4/2/2020,14,2,Andorra
4/3/2020,38,1,Andorra
4/4/2020,11,1,Andorra
4/5/2020,27,1,Andorra
4/6/2020,35,1,Andorra
4/7/2020,25,3,Andorra
4/8/2020,19,1,Andorra
3/22/2020,2,0,Angola
3/23/2020,0,0,Angola
3/24/2020,0,0,Angola
3/25/2020,0,0,Angola
3/26/2020,0,0,Angola
3/27/2020,1,0,Angola
3/28/2020,1,0,Angola
3/29/2020,0,0,Angola
3/30/2020,3,2,Angola
3/31/2020,0,0,Angola
4/1/2020,0,0,Angola
4/2/2020,1,0,Angola
4/3/2020,0,0,Angola
4/4/2020,0,0,Angola
4/5/2020,2,0,Angola
4/6/2020,4,0,Angola
4/7/2020,2,0,Angola
4/8/2020,1,0,Angola
3/27/2020,2,0,Anguilla
3/28/2020,0,0,Anguilla
3/29/2020,0,0,Anguilla
3/30/2020,0,0,Anguilla
3/31/2020,0,0,Anguilla
4/1/2020,0,0,Anguilla
4/2/2020,0,0,Anguilla
4/3/2020,1,0,Anguilla
4/4/2020,0,0,Anguilla
4/5/2020,0,0,Anguilla
4/6/2020,0,0,Anguilla
4/7/2020,0,0,Anguilla
4/8/2020,0,0,Anguilla
3/15/2020,1,0,Antigua_and_Barbuda
3/21/2020,0,0,Antigua_and_Barbuda
3/22/2020,0,0,Antigua_and_Barbuda
3/23/2020,0,0,Antigua_and_Barbuda
3/24/2020,0,0,Antigua_and_Barbuda
3/25/2020,2,0,Antigua_and_Barbuda
3/26/2020,0,0,Antigua_and_Barbuda
3/27/2020,4,0,Antigua_and_Barbuda
3/28/2020,0,0,Antigua_and_Barbuda
3/29/2020,0,0,Antigua_and_Barbuda
3/30/2020,0,0,Antigua_and_Barbuda
3/31/2020,0,0,Antigua_and_Barbuda
4/1/2020,0,0,Antigua_and_Barbuda
4/2/2020,0,0,Antigua_and_Barbuda
4/3/2020,2,0,Antigua_and_Barbuda
4/4/2020,6,0,Antigua_and_Barbuda
4/5/2020,0,0,Antigua_and_Barbuda
4/6/2020,0,0,Antigua_and_Barbuda
4/7/2020,0,0,Antigua_and_Barbuda
4/8/2020,0,0,Antigua_and_Barbuda
3/4/2020,1,0,Argentina
3/6/2020,1,0,Argentina
3/7/2020,6,0,Argentina
3/8/2020,1,1,Argentina
3/9/2020,3,0,Argentina
3/11/2020,7,0,Argentina
3/13/2020,12,0,Argentina
3/14/2020,3,1,Argentina
3/15/2020,11,0,Argentina
3/16/2020,11,0,Argentina
3/17/2020,9,0,Argentina
3/18/2020,14,0,Argentina
3/19/2020,18,0,Argentina
3/20/2020,31,1,Argentina
3/21/2020,30,0,Argentina
3/22/2020,67,1,Argentina
3/23/2020,41,0,Argentina
3/24/2020,35,0,Argentina
3/25/2020,86,2,Argentina
3/26/2020,115,2,Argentina
3/27/2020,87,4,Argentina
3/28/2020,101,5,Argentina
3/29/2020,55,2,Argentina
3/30/2020,75,1,Argentina
3/31/2020,146,4,Argentina
4/1/2020,0,0,Argentina
4/2/2020,167,7,Argentina
4/3/2020,0,3,Argentina
4/4/2020,132,3,Argentina
4/5/2020,186,6,Argentina
4/6/2020,103,3,Argentina
4/7/2020,74,7,Argentina
4/8/2020,87,7,Argentina
12/31/2019,0,0,Armenia
1/1/2020,0,0,Armenia
1/2/2020,0,0,Armenia
1/3/2020,0,0,Armenia
1/4/2020,0,0,Armenia
1/5/2020,0,0,Armenia
1/6/2020,0,0,Armenia
1/7/2020,0,0,Armenia
1/8/2020,0,0,Armenia
1/9/2020,0,0,Armenia
1/10/2020,0,0,Armenia
1/11/2020,0,0,Armenia
1/12/2020,0,0,Armenia
1/13/2020,0,0,Armenia
1/14/2020,0,0,Armenia
1/15/2020,0,0,Armenia
1/16/2020,0,0,Armenia
1/17/2020,0,0,Armenia
1/18/2020,0,0,Armenia
1/19/2020,0,0,Armenia
1/20/2020,0,0,Armenia
1/21/2020,0,0,Armenia
1/22/2020,0,0,Armenia
1/23/2020,0,0,Armenia
1/24/2020,0,0,Armenia
1/25/2020,0,0,Armenia
1/26/2020,0,0,Armenia
1/27/2020,0,0,Armenia
1/28/2020,0,0,Armenia
1/29/2020,0,0,Armenia
1/30/2020,0,0,Armenia
1/31/2020,0,0,Armenia
2/1/2020,0,0,Armenia
2/2/2020,0,0,Armenia
2/3/2020,0,0,Armenia
2/4/2020,0,0,Armenia
2/5/2020,0,0,Armenia
2/6/2020,0,0,Armenia
2/7/2020,0,0,Armenia
2/8/2020,0,0,Armenia
2/9/2020,0,0,Armenia
2/10/2020,0,0,Armenia
2/11/2020,0,0,Armenia
2/12/2020,0,0,Armenia
2/13/2020,0,0,Armenia
2/14/2020,0,0,Armenia
2/15/2020,0,0,Armenia
2/16/2020,0,0,Armenia
2/17/2020,0,0,Armenia
2/18/2020,0,0,Armenia
2/19/2020,0,0,Armenia
2/20/2020,0,0,Armenia
2/21/2020,0,0,Armenia
2/22/2020,0,0,Armenia
2/23/2020,0,0,Armenia
2/24/2020,0,0,Armenia
2/25/2020,0,0,Armenia
2/26/2020,0,0,Armenia
2/27/2020,0,0,Armenia
2/28/2020,0,0,Armenia
2/29/2020,0,0,Armenia
3/1/2020,1,0,Armenia
3/2/2020,0,0,Armenia
3/12/2020,3,0,Armenia
3/13/2020,2,0,Armenia
3/14/2020,7,0,Armenia
3/15/2020,7,0,Armenia
3/16/2020,10,0,Armenia
3/17/2020,22,0,Armenia
3/18/2020,26,0,Armenia
3/19/2020,37,0,Armenia
3/20/2020,7,0,Armenia
3/21/2020,14,0,Armenia
3/22/2020,24,0,Armenia
3/23/2020,30,0,Armenia
3/24/2020,4,0,Armenia
3/25/2020,71,0,Armenia
3/26/2020,25,0,Armenia
3/27/2020,39,1,Armenia
3/28/2020,43,0,Armenia
3/29/2020,52,2,Armenia
3/30/2020,0,0,Armenia
3/31/2020,58,0,Armenia
4/1/2020,50,0,Armenia
4/2/2020,39,0,Armenia
4/3/2020,92,1,Armenia
4/4/2020,73,3,Armenia
4/5/2020,34,0,Armenia
4/6/2020,52,0,Armenia
4/7/2020,11,1,Armenia
4/8/2020,20,0,Armenia
3/13/2020,2,0,Aruba
3/20/2020,2,0,Aruba
3/24/2020,8,0,Aruba
3/25/2020,5,0,Aruba
3/26/2020,2,0,Aruba
3/27/2020,9,0,Aruba
3/28/2020,0,0,Aruba
3/29/2020,0,0,Aruba
3/30/2020,22,0,Aruba
4/1/2020,5,0,Aruba
4/2/2020,0,0,Aruba
4/3/2020,5,0,Aruba
4/4/2020,2,0,Aruba
4/5/2020,2,0,Aruba
4/6/2020,0,0,Aruba
4/7/2020,7,0,Aruba
4/8/2020,3,0,Aruba
12/31/2019,0,0,Australia
1/1/2020,0,0,Australia
1/2/2020,0,0,Australia
1/3/2020,0,0,Australia
1/4/2020,0,0,Australia
1/5/2020,0,0,Australia
1/6/2020,0,0,Australia
1/7/2020,0,0,Australia
1/8/2020,0,0,Australia
1/9/2020,0,0,Australia
1/10/2020,0,0,Australia
1/11/2020,0,0,Australia
1/12/2020,0,0,Australia
1/13/2020,0,0,Australia
1/14/2020,0,0,Australia
1/15/2020,0,0,Australia
1/16/2020,0,0,Australia
1/17/2020,0,0,Australia
1/18/2020,0,0,Australia
1/19/2020,0,0,Australia
1/20/2020,0,0,Australia
1/21/2020,0,0,Australia
1/22/2020,0,0,Australia
1/23/2020,0,0,Australia
1/24/2020,0,0,Australia
1/25/2020,1,0,Australia
1/26/2020,3,0,Australia
1/27/2020,0,0,Australia
1/28/2020,0,0,Australia
1/29/2020,0,0,Australia
1/30/2020,2,0,Australia
1/31/2020,1,0,Australia
2/1/2020,2,0,Australia
2/2/2020,2,0,Australia
2/3/2020,0,0,Australia
2/4/2020,0,0,Australia
2/5/2020,1,0,Australia
2/6/2020,1,0,Australia
2/7/2020,1,0,Australia
2/8/2020,0,0,Australia
2/9/2020,0,0,Australia
2/10/2020,0,0,Australia
2/11/2020,0,0,Australia
2/12/2020,0,0,Australia
2/13/2020,0,0,Australia
2/14/2020,1,0,Australia
2/15/2020,0,0,Australia
2/16/2020,0,0,Australia
2/17/2020,0,0,Australia
2/18/2020,0,0,Australia
2/19/2020,0,0,Australia
2/20/2020,0,0,Australia
2/21/2020,2,0,Australia
2/22/2020,4,0,Australia
2/23/2020,1,0,Australia
2/24/2020,0,0,Australia
2/25/2020,0,0,Australia
2/26/2020,0,0,Australia
2/27/2020,1,0,Australia
2/28/2020,0,0,Australia
2/29/2020,2,0,Australia
3/1/2020,1,1,Australia
3/2/2020,3,0,Australia
3/3/2020,4,0,Australia
3/4/2020,8,0,Australia
3/5/2020,11,1,Australia
3/6/2020,7,0,Australia
3/7/2020,4,0,Australia
3/8/2020,11,1,Australia
3/9/2020,6,0,Australia
3/10/2020,20,0,Australia
3/11/2020,12,0,Australia
3/12/2020,14,0,Australia
3/13/2020,30,0,Australia
3/14/2020,41,0,Australia
3/15/2020,52,0,Australia
3/16/2020,49,2,Australia
3/17/2020,77,0,Australia
3/18/2020,79,0,Australia
3/19/2020,111,1,Australia
3/20/2020,144,0,Australia
3/21/2020,165,1,Australia
3/22/2020,224,0,Australia
3/23/2020,611,0,Australia
3/24/2020,114,0,Australia
3/25/2020,600,1,Australia
3/26/2020,376,3,Australia
3/27/2020,367,2,Australia
3/28/2020,212,0,Australia
3/29/2020,431,1,Australia
3/30/2020,284,2,Australia
3/31/2020,464,3,Australia
4/1/2020,150,1,Australia
4/2/2020,269,1,Australia
4/3/2020,248,2,Australia
4/4/2020,324,7,Australia
4/5/2020,139,4,Australia
4/6/2020,57,2,Australia
4/7/2020,100,6,Australia
4/8/2020,112,3,Australia
12/31/2019,0,0,Austria
1/1/2020,0,0,Austria
1/2/2020,0,0,Austria
1/3/2020,0,0,Austria
1/4/2020,0,0,Austria
1/5/2020,0,0,Austria
1/6/2020,0,0,Austria
1/7/2020,0,0,Austria
1/8/2020,0,0,Austria
1/9/2020,0,0,Austria
1/10/2020,0,0,Austria
1/11/2020,0,0,Austria
1/12/2020,0,0,Austria
1/13/2020,0,0,Austria
1/14/2020,0,0,Austria
1/15/2020,0,0,Austria
1/16/2020,0,0,Austria
1/17/2020,0,0,Austria
1/18/2020,0,0,Austria
1/19/2020,0,0,Austria
1/20/2020,0,0,Austria
1/21/2020,0,0,Austria
1/22/2020,0,0,Austria
1/23/2020,0,0,Austria
1/24/2020,0,0,Austria
1/25/2020,0,0,Austria
1/26/2020,0,0,Austria
1/27/2020,0,0,Austria
1/28/2020,0,0,Austria
1/29/2020,0,0,Austria
1/30/2020,0,0,Austria
1/31/2020,0,0,Austria
2/1/2020,0,0,Austria
2/2/2020,0,0,Austria
2/3/2020,0,0,Austria
2/4/2020,0,0,Austria
2/5/2020,0,0,Austria
2/6/2020,0,0,Austria
2/7/2020,0,0,Austria
2/8/2020,0,0,Austria
2/9/2020,0,0,Austria
2/10/2020,0,0,Austria
2/11/2020,0,0,Austria
2/12/2020,0,0,Austria
2/13/2020,0,0,Austria
2/14/2020,0,0,Austria
2/15/2020,0,0,Austria
2/16/2020,0,0,Austria
2/17/2020,0,0,Austria
2/18/2020,0,0,Austria
2/19/2020,0,0,Austria
2/20/2020,0,0,Austria
2/21/2020,0,0,Austria
2/22/2020,0,0,Austria
2/23/2020,0,0,Austria
2/24/2020,0,0,Austria
2/25/2020,0,0,Austria
2/26/2020,2,0,Austria
2/27/2020,0,0,Austria
2/28/2020,3,0,Austria
2/29/2020,2,0,Austria
3/1/2020,3,0,Austria
3/2/2020,4,0,Austria
3/3/2020,4,0,Austria
3/4/2020,6,0,Austria
3/5/2020,5,0,Austria
3/6/2020,12,0,Austria
3/7/2020,33,0,Austria
3/8/2020,25,0,Austria
3/9/2020,3,0,Austria
3/10/2020,29,0,Austria
3/11/2020,51,0,Austria
3/12/2020,64,0,Austria
3/13/2020,115,1,Austria
3/14/2020,143,0,Austria
3/15/2020,151,0,Austria
3/16/2020,205,0,Austria
3/17/2020,156,2,Austria
3/18/2020,316,0,Austria
3/19/2020,314,1,Austria
3/20/2020,550,2,Austria
3/21/2020,453,0,Austria
3/22/2020,375,2,Austria
3/23/2020,607,8,Austria
3/24/2020,855,9,Austria
3/25/2020,796,5,Austria
3/26/2020,606,4,Austria
3/27/2020,1141,18,Austria
3/28/2020,668,16,Austria
3/29/2020,594,0,Austria
3/30/2020,522,18,Austria
3/31/2020,805,22,Austria
4/1/2020,564,20,Austria
4/2/2020,529,18,Austria
4/3/2020,418,12,Austria
4/4/2020,396,10,Austria
4/5/2020,241,18,Austria
4/6/2020,217,18,Austria
4/7/2020,314,16,Austria
4/8/2020,343,23,Austria
12/31/2019,0,0,Azerbaijan
1/1/2020,0,0,Azerbaijan
1/2/2020,0,0,Azerbaijan
1/3/2020,0,0,Azerbaijan
1/4/2020,0,0,Azerbaijan
1/5/2020,0,0,Azerbaijan
1/6/2020,0,0,Azerbaijan
1/7/2020,0,0,Azerbaijan
1/8/2020,0,0,Azerbaijan
1/9/2020,0,0,Azerbaijan
1/10/2020,0,0,Azerbaijan
1/11/2020,0,0,Azerbaijan
1/12/2020,0,0,Azerbaijan
1/13/2020,0,0,Azerbaijan
1/14/2020,0,0,Azerbaijan
1/15/2020,0,0,Azerbaijan
1/16/2020,0,0,Azerbaijan
1/17/2020,0,0,Azerbaijan
1/18/2020,0,0,Azerbaijan
1/19/2020,0,0,Azerbaijan
1/20/2020,0,0,Azerbaijan
1/21/2020,0,0,Azerbaijan
1/22/2020,0,0,Azerbaijan
1/23/2020,0,0,Azerbaijan
1/24/2020,0,0,Azerbaijan
1/25/2020,0,0,Azerbaijan
1/26/2020,0,0,Azerbaijan
1/27/2020,0,0,Azerbaijan
1/28/2020,0,0,Azerbaijan
1/29/2020,0,0,Azerbaijan
1/30/2020,0,0,Azerbaijan
1/31/2020,0,0,Azerbaijan
2/1/2020,0,0,Azerbaijan
2/2/2020,0,0,Azerbaijan
2/3/2020,0,0,Azerbaijan
2/4/2020,0,0,Azerbaijan
2/5/2020,0,0,Azerbaijan
2/6/2020,0,0,Azerbaijan
2/7/2020,0,0,Azerbaijan
2/8/2020,0,0,Azerbaijan
2/9/2020,0,0,Azerbaijan
2/10/2020,0,0,Azerbaijan
2/11/2020,0,0,Azerbaijan
2/12/2020,0,0,Azerbaijan
2/13/2020,0,0,Azerbaijan
2/14/2020,0,0,Azerbaijan
2/15/2020,0,0,Azerbaijan
2/16/2020,0,0,Azerbaijan
2/17/2020,0,0,Azerbaijan
2/18/2020,0,0,Azerbaijan
2/19/2020,0,0,Azerbaijan
2/20/2020,0,0,Azerbaijan
2/21/2020,0,0,Azerbaijan
2/22/2020,0,0,Azerbaijan
2/23/2020,0,0,Azerbaijan
2/24/2020,0,0,Azerbaijan
2/25/2020,0,0,Azerbaijan
2/26/2020,0,0,Azerbaijan
2/27/2020,0,0,Azerbaijan
2/28/2020,0,0,Azerbaijan
2/29/2020,1,0,Azerbaijan
3/1/2020,0,0,Azerbaijan
3/2/2020,2,0,Azerbaijan
3/6/2020,3,0,Azerbaijan
3/7/2020,3,0,Azerbaijan
3/11/2020,2,0,Azerbaijan
3/12/2020,2,0,Azerbaijan
3/13/2020,0,0,Azerbaijan
3/15/2020,6,0,Azerbaijan
3/16/2020,0,0,Azerbaijan
3/17/2020,0,0,Azerbaijan
3/18/2020,9,0,Azerbaijan
3/19/2020,6,0,Azerbaijan
3/20/2020,10,0,Azerbaijan
3/21/2020,0,1,Azerbaijan
3/22/2020,9,0,Azerbaijan
3/23/2020,12,0,Azerbaijan
3/24/2020,7,0,Azerbaijan
3/25/2020,15,0,Azerbaijan
3/26/2020,6,1,Azerbaijan
3/27/2020,29,1,Azerbaijan
3/28/2020,43,0,Azerbaijan
3/29/2020,17,1,Azerbaijan
3/30/2020,27,0,Azerbaijan
3/31/2020,64,0,Azerbaijan
4/1/2020,25,1,Azerbaijan
4/2/2020,61,0,Azerbaijan
4/3/2020,41,0,Azerbaijan
4/4/2020,43,0,Azerbaijan
4/5/2020,78,0,Azerbaijan
4/6/2020,63,2,Azerbaijan
4/7/2020,57,0,Azerbaijan
4/8/2020,76,1,Azerbaijan
3/16/2020,1,0,Bahamas
3/17/2020,0,0,Bahamas
3/20/2020,2,0,Bahamas
3/21/2020,1,0,Bahamas
3/22/2020,0,0,Bahamas
3/23/2020,0,0,Bahamas
3/24/2020,0,0,Bahamas
3/25/2020,0,0,Bahamas
3/26/2020,1,0,Bahamas
3/27/2020,4,0,Bahamas
3/28/2020,0,0,Bahamas
3/29/2020,2,0,Bahamas
3/30/2020,3,0,Bahamas
3/31/2020,0,0,Bahamas
4/1/2020,1,0,Bahamas
4/2/2020,6,1,Bahamas
4/3/2020,3,0,Bahamas
4/4/2020,0,2,Bahamas
4/5/2020,4,1,Bahamas
4/6/2020,1,1,Bahamas
4/7/2020,4,0,Bahamas
4/8/2020,3,1,Bahamas
12/31/2019,0,0,Bahrain
1/1/2020,0,0,Bahrain
1/2/2020,0,0,Bahrain
1/3/2020,0,0,Bahrain
1/4/2020,0,0,Bahrain
1/5/2020,0,0,Bahrain
1/6/2020,0,0,Bahrain
1/7/2020,0,0,Bahrain
1/8/2020,0,0,Bahrain
1/9/2020,0,0,Bahrain
1/10/2020,0,0,Bahrain
1/11/2020,0,0,Bahrain
1/12/2020,0,0,Bahrain
1/13/2020,0,0,Bahrain
1/14/2020,0,0,Bahrain
1/15/2020,0,0,Bahrain
1/16/2020,0,0,Bahrain
1/17/2020,0,0,Bahrain
1/18/2020,0,0,Bahrain
1/19/2020,0,0,Bahrain
1/20/2020,0,0,Bahrain
1/21/2020,0,0,Bahrain
1/22/2020,0,0,Bahrain
1/23/2020,0,0,Bahrain
1/24/2020,0,0,Bahrain
1/25/2020,0,0,Bahrain
1/26/2020,0,0,Bahrain
1/27/2020,0,0,Bahrain
1/28/2020,0,0,Bahrain
1/29/2020,0,0,Bahrain
1/30/2020,0,0,Bahrain
1/31/2020,0,0,Bahrain
2/1/2020,0,0,Bahrain
2/2/2020,0,0,Bahrain
2/3/2020,0,0,Bahrain
2/4/2020,0,0,Bahrain
2/5/2020,0,0,Bahrain
2/6/2020,0,0,Bahrain
2/7/2020,0,0,Bahrain
2/8/2020,0,0,Bahrain
2/9/2020,0,0,Bahrain
2/10/2020,0,0,Bahrain
2/11/2020,0,0,Bahrain
2/12/2020,0,0,Bahrain
2/13/2020,0,0,Bahrain
2/14/2020,0,0,Bahrain
2/15/2020,0,0,Bahrain
2/16/2020,0,0,Bahrain
2/17/2020,0,0,Bahrain
2/18/2020,0,0,Bahrain
2/19/2020,0,0,Bahrain
2/20/2020,0,0,Bahrain
2/21/2020,0,0,Bahrain
2/22/2020,0,0,Bahrain
2/23/2020,0,0,Bahrain
2/24/2020,1,0,Bahrain
2/25/2020,1,0,Bahrain
2/26/2020,21,0,Bahrain
2/27/2020,10,0,Bahrain
2/28/2020,0,0,Bahrain
2/29/2020,5,0,Bahrain
3/1/2020,3,0,Bahrain
3/2/2020,6,0,Bahrain
3/4/2020,2,0,Bahrain
3/5/2020,3,0,Bahrain
3/6/2020,0,0,Bahrain
3/7/2020,4,0,Bahrain
3/8/2020,7,0,Bahrain
3/9/2020,16,0,Bahrain
3/10/2020,30,0,Bahrain
3/11/2020,1,0,Bahrain
3/12/2020,52,0,Bahrain
3/13/2020,0,0,Bahrain
3/14/2020,48,0,Bahrain
3/15/2020,1,0,Bahrain
3/16/2020,3,0,Bahrain
3/17/2020,7,1,Bahrain
3/18/2020,16,0,Bahrain
3/19/2020,19,0,Bahrain
3/20/2020,13,0,Bahrain
3/21/2020,16,0,Bahrain
3/22/2020,21,0,Bahrain
3/23/2020,28,1,Bahrain
3/24/2020,5,0,Bahrain
3/25/2020,51,1,Bahrain
3/26/2020,29,0,Bahrain
3/27/2020,39,1,Bahrain
3/28/2020,8,0,Bahrain
3/29/2020,7,0,Bahrain
3/30/2020,27,0,Bahrain
3/31/2020,15,0,Bahrain
4/1/2020,52,0,Bahrain
4/2/2020,2,0,Bahrain
4/3/2020,74,0,Bahrain
